representation;ngram_range;n_features;accuracy;macro_precision;macro_recall;macro_f1;weighted_f1
representation;ngram_range;n_features;accuracy;macro_precision;macro_recall;macro_f1;weighted_f1
representation;ngram_range;n_features;accuracy;macro_precision;macro_recall;macro_f1;weighted_f1
representation;ngram_range;n_features;accuracy;macro_precision;macro_recall;macro_f1;weighted_f1
